Time,Class,Value
199006,Less than 100 m2,
199009,Less than 100 m2,
199012,Less than 100 m2,
199103,Less than 100 m2,82.9
199106,Less than 100 m2,84.8
199109,Less than 100 m2,88.1
199112,Less than 100 m2,89.6
199203,Less than 100 m2,89.9
199206,Less than 100 m2,94.2
199209,Less than 100 m2,95.6
199212,Less than 100 m2,95.1
199303,Less than 100 m2,94.7
199306,Less than 100 m2,96.1
199309,Less than 100 m2,100.0
199312,Less than 100 m2,104.0
199403,Less than 100 m2,106.8
199406,Less than 100 m2,117.7
199409,Less than 100 m2,119.9
199412,Less than 100 m2,120.8
199503,Less than 100 m2,119.6
199506,Less than 100 m2,120.3
199509,Less than 100 m2,119.2
199512,Less than 100 m2,116.2
199603,Less than 100 m2,115.9
199606,Less than 100 m2,116.9
199609,Less than 100 m2,119.2
199612,Less than 100 m2,121.2
199703,Less than 100 m2,127.2
199706,Less than 100 m2,132.6
199709,Less than 100 m2,137.6
199712,Less than 100 m2,135.8
199803,Less than 100 m2,122.6
199806,Less than 100 m2,116.7
199809,Less than 100 m2,106.3
199812,Less than 100 m2,101.1
199903,Less than 100 m2,101.2
199906,Less than 100 m2,100.5
199909,Less than 100 m2,100.3
199912,Less than 100 m2,97.9
200003,Less than 100 m2,97.7
200006,Less than 100 m2,98.1
200009,Less than 100 m2,97.1
200012,Less than 100 m2,97.4
200103,Less than 100 m2,96.6
200106,Less than 100 m2,95.5
200109,Less than 100 m2,93.9
200112,Less than 100 m2,90.0
200203,Less than 100 m2,85.9
200206,Less than 100 m2,83.5
200209,Less than 100 m2,81.2
200212,Less than 100 m2,77.6
200303,Less than 100 m2,75.4
200306,Less than 100 m2,72.7
200309,Less than 100 m2,71.2
200312,Less than 100 m2,71.5
200403,Less than 100 m2,74.0
200406,Less than 100 m2,76.3
200409,Less than 100 m2,77.0
200412,Less than 100 m2,78.6
200503,Less than 100 m2,80.9
200506,Less than 100 m2,84.3
200509,Less than 100 m2,86.6
200512,Less than 100 m2,88.4
200603,Less than 100 m2,87.6
200606,Less than 100 m2,89.3
200609,Less than 100 m2,90.6
200612,Less than 100 m2,92.6
200703,Less than 100 m2,94.1
200706,Less than 100 m2,97.4
200709,Less than 100 m2,101.4
200712,Less than 100 m2,105.9
200803,Less than 100 m2,113.1
200806,Less than 100 m2,117.8
200809,Less than 100 m2,117.8
200812,Less than 100 m2,104.1
200903,Less than 100 m2,92.8
200906,Less than 100 m2,95.3
200909,Less than 100 m2,101.5
200912,Less than 100 m2,107.9
201003,Less than 100 m2,111.2
201006,Less than 100 m2,117.0
201009,Less than 100 m2,121.1
201012,Less than 100 m2,126.4
201103,Less than 100 m2,127.4
201106,Less than 100 m2,133.2
201109,Less than 100 m2,136.9
201112,Less than 100 m2,136.4
201203,Less than 100 m2,133.3
201206,Less than 100 m2,139.7
201209,Less than 100 m2,146.6
201212,Less than 100 m2,151.2
201303,Less than 100 m2,152.6
201306,Less than 100 m2,154.9
201309,Less than 100 m2,157.3
201312,Less than 100 m2,158.5
201403,Less than 100 m2,157.0
201406,Less than 100 m2,158.5
201409,Less than 100 m2,163.2
201412,Less than 100 m2,167.8
201503,Less than 100 m2,171.1
201506,Less than 100 m2,175.8
201509,Less than 100 m2,179.6
201512,Less than 100 m2,176.3
201603,Less than 100 m2,167.6
201606,Less than 100 m2,167.1
201609,Less than 100 m2,172.5
201612,Less than 100 m2,175.8
201703,Less than 100 m2,179.9
201706,Less than 100 m2,184.9
201709,Less than 100 m2,188.7
201712,Less than 100 m2,191.1
201803,Less than 100 m2,191.9
201806,Less than 100 m2,196.0
201809,Less than 100 m2,200.5
201812,Less than 100 m2,199.7
201903,Less than 100 m2,196.3
201906,Less than 100 m2,199.2
201909,Less than 100 m2,202.8
201912,Less than 100 m2,195.3
202003,Less than 100 m2,187.8
202006,Less than 100 m2,182.9
202009,Less than 100 m2,184.3
202012,Less than 100 m2,181.6
202103,Less than 100 m2,179.0
202106,Less than 100 m2,182.3
202109,Less than 100 m2,186.7
202112,Less than 100 m2,187.1
202203,Less than 100 m2,183.2
202206,Less than 100 m2,180.7
202209,Less than 100 m2,182.1
202212,Less than 100 m2,179.7
202303,Less than 100 m2,178.0
202306,Less than 100 m2,182.9
202309,Less than 100 m2,187.5
202312,Less than 100 m2,189.2
202403,Less than 100 m2,188.6
202406,Less than 100 m2,193.6
202409,Less than 100 m2,198.7
202412,Less than 100 m2,196.2
202503,Less than 100 m2,196.9
202506,Less than 100 m2,198.5
202509,Less than 100 m2,203.1
202512,Less than 100 m2,204.4
202603,Less than 100 m2,205.2
197912,100 m2 or above,
198003,100 m2 or above,
198006,100 m2 or above,
198009,100 m2 or above,
198012,100 m2 or above,
198103,100 m2 or above,
198106,100 m2 or above,
198109,100 m2 or above,
198112,100 m2 or above,
198203,100 m2 or above,
198206,100 m2 or above,
198209,100 m2 or above,
198212,100 m2 or above,
198303,100 m2 or above,
198306,100 m2 or above,
198309,100 m2 or above,
198312,100 m2 or above,
198403,100 m2 or above,
198406,100 m2 or above,
198409,100 m2 or above,
198412,100 m2 or above,
198503,100 m2 or above,
198506,100 m2 or above,
198509,100 m2 or above,
198512,100 m2 or above,
198603,100 m2 or above,
198606,100 m2 or above,
198609,100 m2 or above,
198612,100 m2 or above,
198703,100 m2 or above,
198706,100 m2 or above,
198709,100 m2 or above,
198712,100 m2 or above,
198803,100 m2 or above,
198806,100 m2 or above,
198809,100 m2 or above,
198812,100 m2 or above,
198903,100 m2 or above,
198906,100 m2 or above,
198909,100 m2 or above,
198912,100 m2 or above,
199003,100 m2 or above,
199006,100 m2 or above,
199009,100 m2 or above,
199012,100 m2 or above,
199103,100 m2 or above,68.7
199106,100 m2 or above,70.2
199109,100 m2 or above,72.3
199112,100 m2 or above,74.8
199203,100 m2 or above,76.7
199206,100 m2 or above,80.7
199209,100 m2 or above,83.8
199212,100 m2 or above,86.5
199303,100 m2 or above,88.3
199306,100 m2 or above,91.4
199309,100 m2 or above,96.1
199312,100 m2 or above,98.4
199403,100 m2 or above,104.2
199406,100 m2 or above,122.8
199409,100 m2 or above,137.0
199412,100 m2 or above,137.3
199503,100 m2 or above,135.3
199506,100 m2 or above,130.8
199509,100 m2 or above,126.3
199512,100 m2 or above,120.7
199603,100 m2 or above,119.0
199606,100 m2 or above,119.0
199609,100 m2 or above,122.9
199612,100 m2 or above,125.1
199703,100 m2 or above,131.1
199706,100 m2 or above,137.7
199709,100 m2 or above,143.8
199712,100 m2 or above,143.5
199803,100 m2 or above,131.3
199806,100 m2 or above,122.1
199809,100 m2 or above,110.4
199812,100 m2 or above,102.2
199903,100 m2 or above,101.8
199906,100 m2 or above,100.5
199909,100 m2 or above,99.5
199912,100 m2 or above,98.2
200003,100 m2 or above,99.0
200006,100 m2 or above,100.2
200009,100 m2 or above,101.9
200012,100 m2 or above,103.6
200103,100 m2 or above,104.0
200106,100 m2 or above,104.7
200109,100 m2 or above,103.9
200112,100 m2 or above,99.6
200203,100 m2 or above,96.3
200206,100 m2 or above,92.9
200209,100 m2 or above,90.5
200212,100 m2 or above,86.8
200303,100 m2 or above,83.2
200306,100 m2 or above,79.5
200309,100 m2 or above,76.2
200312,100 m2 or above,76.4
200403,100 m2 or above,79.7
200406,100 m2 or above,83.8
200409,100 m2 or above,87.0
200412,100 m2 or above,89.3
200503,100 m2 or above,91.8
200506,100 m2 or above,93.6
200509,100 m2 or above,98.9
200512,100 m2 or above,100.2
200603,100 m2 or above,100.7
200606,100 m2 or above,101.9
200609,100 m2 or above,103.5
200612,100 m2 or above,105.8
200703,100 m2 or above,110.1
200706,100 m2 or above,115.7
200709,100 m2 or above,121.0
200712,100 m2 or above,124.8
200803,100 m2 or above,133.5
200806,100 m2 or above,140.3
200809,100 m2 or above,143.7
200812,100 m2 or above,127.5
200903,100 m2 or above,107.2
200906,100 m2 or above,103.2
200909,100 m2 or above,109.2
200912,100 m2 or above,115.6
201003,100 m2 or above,119.1
201006,100 m2 or above,125.2
201009,100 m2 or above,129.0
201012,100 m2 or above,132.9
201103,100 m2 or above,134.4
201106,100 m2 or above,140.2
201109,100 m2 or above,142.3
201112,100 m2 or above,140.0
201203,100 m2 or above,137.6
201206,100 m2 or above,139.9
201209,100 m2 or above,142.8
201212,100 m2 or above,145.9
201303,100 m2 or above,143.9
201306,100 m2 or above,141.9
201309,100 m2 or above,142.6
201312,100 m2 or above,142.3
201403,100 m2 or above,141.0
201406,100 m2 or above,140.8
201409,100 m2 or above,142.3
201412,100 m2 or above,144.6
201503,100 m2 or above,146.8
201506,100 m2 or above,148.6
201509,100 m2 or above,150.9
201512,100 m2 or above,149.1
201603,100 m2 or above,146.0
201606,100 m2 or above,143.3
201609,100 m2 or above,144.7
201612,100 m2 or above,145.0
201703,100 m2 or above,146.8
201706,100 m2 or above,150.2
201709,100 m2 or above,152.1
201712,100 m2 or above,151.4
201803,100 m2 or above,152.1
201806,100 m2 or above,154.5
201809,100 m2 or above,158.3
201812,100 m2 or above,157.6
201903,100 m2 or above,156.7
201906,100 m2 or above,156.8
201909,100 m2 or above,157.2
201912,100 m2 or above,152.1
202003,100 m2 or above,148.0
202006,100 m2 or above,143.8
202009,100 m2 or above,142.5
202012,100 m2 or above,143.0
202103,100 m2 or above,140.7
202106,100 m2 or above,143.9
202109,100 m2 or above,144.3
202112,100 m2 or above,147.0
202203,100 m2 or above,147.2
202206,100 m2 or above,146.2
202209,100 m2 or above,141.9
202212,100 m2 or above,141.4
202303,100 m2 or above,140.2
202306,100 m2 or above,144.4
202309,100 m2 or above,145.7
202312,100 m2 or above,146.2
202403,100 m2 or above,144.8
202406,100 m2 or above,147.4
202409,100 m2 or above,149.6
202412,100 m2 or above,146.9
202503,100 m2 or above,147.0
202506,100 m2 or above,148.4
202509,100 m2 or above,150.3
202512,100 m2 or above,151.3
202603,100 m2 or above,154.3
197912,All Classes,
198003,All Classes,
198006,All Classes,
198009,All Classes,33.2
198012,All Classes,36.3
198103,All Classes,38.9
198106,All Classes,41.7
198109,All Classes,42.9
198112,All Classes,42.6
198203,All Classes,42.1
198206,All Classes,42.9
198209,All Classes,42.7
198212,All Classes,42.6
198303,All Classes,40.5
198306,All Classes,39.2
198309,All Classes,38.5
198312,All Classes,37.6
198403,All Classes,36.7
198406,All Classes,37.0
198409,All Classes,37.3
198412,All Classes,37.4
198503,All Classes,38.0
198506,All Classes,38.9
198509,All Classes,40.0
198512,All Classes,40.8
198603,All Classes,41.6
198606,All Classes,42.2
198609,All Classes,43.4
198612,All Classes,43.5
198703,All Classes,44.3
198706,All Classes,46.2
198709,All Classes,48.2
198712,All Classes,49.4
198803,All Classes,49.9
198806,All Classes,53.0
198809,All Classes,55.9
198812,All Classes,60.3
198903,All Classes,65.1
198906,All Classes,70.4
198909,All Classes,69.9
198912,All Classes,72.3
199003,All Classes,74.9
199006,All Classes,76.4
199009,All Classes,76.9
199012,All Classes,78.4
199103,All Classes,79.2
199106,All Classes,81.1
199109,All Classes,83.9
199112,All Classes,85.5
199203,All Classes,86.1
199206,All Classes,90.3
199209,All Classes,92.3
199212,All Classes,92.8
199303,All Classes,93.0
199306,All Classes,94.8
199309,All Classes,99.0
199312,All Classes,102.5
199403,All Classes,106.1
199406,All Classes,118.9
199409,All Classes,123.5
199412,All Classes,124.0
199503,All Classes,122.6
199506,All Classes,122.3
199509,All Classes,120.6
199512,All Classes,117.1
199603,All Classes,116.6
199606,All Classes,117.3
199609,All Classes,120.0
199612,All Classes,122.0
199703,All Classes,128.0
199706,All Classes,133.6
199709,All Classes,138.9
199712,All Classes,137.4
199803,All Classes,124.4
199806,All Classes,117.7
199809,All Classes,106.9
199812,All Classes,101.3
199903,All Classes,101.3
199906,All Classes,100.5
199909,All Classes,100.2
199912,All Classes,97.9
200003,All Classes,97.9
200006,All Classes,98.4
200009,All Classes,97.8
200012,All Classes,98.3
200103,All Classes,97.7
200106,All Classes,96.9
200109,All Classes,95.4
200112,All Classes,91.4
200203,All Classes,87.4
200206,All Classes,84.8
200209,All Classes,82.4
200212,All Classes,79.0
200303,All Classes,76.6
200306,All Classes,73.7
200309,All Classes,71.9
200312,All Classes,72.2
200403,All Classes,74.8
200406,All Classes,77.4
200409,All Classes,78.6
200412,All Classes,80.2
200503,All Classes,82.5
200506,All Classes,85.5
200509,All Classes,88.3
200512,All Classes,89.9
200603,All Classes,89.3
200606,All Classes,90.9
200609,All Classes,92.2
200612,All Classes,94.2
200703,All Classes,96.0
200706,All Classes,99.6
200709,All Classes,103.7
200712,All Classes,108.1
200803,All Classes,115.4
200806,All Classes,120.2
200809,All Classes,120.5
200812,All Classes,106.6
200903,All Classes,94.3
200906,All Classes,96.1
200909,All Classes,102.3
200912,All Classes,108.8
201003,All Classes,112.0
201006,All Classes,117.8
201009,All Classes,121.9
201012,All Classes,127.0
201103,All Classes,128.0
201106,All Classes,133.8
201109,All Classes,137.4
201112,All Classes,136.8
201203,All Classes,133.6
201206,All Classes,139.7
201209,All Classes,146.2
201212,All Classes,150.7
201303,All Classes,151.7
201306,All Classes,153.5
201309,All Classes,155.8
201312,All Classes,156.8
201403,All Classes,155.3
201406,All Classes,156.6
201409,All Classes,160.9
201412,All Classes,165.3
201503,All Classes,168.5
201506,All Classes,172.8
201509,All Classes,176.6
201512,All Classes,173.5
201603,All Classes,165.4
201606,All Classes,164.8
201609,All Classes,169.8
201612,All Classes,172.8
201703,All Classes,176.8
201706,All Classes,181.5
201709,All Classes,185.1
201712,All Classes,187.1
201803,All Classes,187.9
201806,All Classes,191.9
201809,All Classes,196.3
201812,All Classes,195.6
201903,All Classes,192.4
201906,All Classes,195.3
201909,All Classes,198.6
201912,All Classes,191.3
202003,All Classes,184.1
202006,All Classes,179.2
202009,All Classes,180.2
202012,All Classes,177.8
202103,All Classes,175.1
202106,All Classes,178.4
202109,All Classes,182.4
202112,All Classes,183.3
202203,All Classes,179.9
202206,All Classes,177.7
202209,All Classes,178.8
202212,All Classes,176.6
202303,All Classes,175.0
202306,All Classes,179.8
202309,All Classes,184.0
202312,All Classes,185.6
202403,All Classes,184.9
202406,All Classes,189.8
202409,All Classes,194.7
202412,All Classes,192.4
202503,All Classes,193.0
202506,All Classes,194.7
202509,All Classes,199.0
202512,All Classes,200.3
202603,All Classes,201.3
